Date,ASIANPAINT,AXISBANK,BAJFINANCE,BAJAJFINSV,BHARTIARTL,HCLTECH,HDFC,HDFCBANK,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
1-Jun-16,1018.95,513.35,7643.95,1801,362.8,734.3,1241.35,1175.2,854.85,240.1,1103.6,1256.45,360.75,745.3,1466.75,1333.85,4161.65,6352.55,144.6,148.95,953.3,197.9,755.4,449.2,332.15,2631.85,539.65,358.2,3236.4,553.25
2-Jun-16,1021.35,524.35,7946.95,1853.45,365.95,720.9,1260.55,1175.25,868.7,241.25,1120.05,1260.25,357.8,745.75,1478.35,1332.7,4183.85,6314.15,144.85,150.15,956,200.55,746.85,453.2,340.65,2646.9,546.25,358,3231.35,540.25
3-Jun-16,1025.6,542.8,7902.15,1857.25,358.2,721.85,1255.5,1172.1,884.9,243.65,1124.25,1266.45,354.6,769.35,1461,1353.45,4220.1,6279.4,147.8,150.35,957.95,196.5,738.25,453.9,338.65,2630.85,549.65,354.2,3189.05,541.05
6-Jun-16,1025.1,534.1,7777.35,1867.55,348.8,724.75,1251.7,1171,879.05,243.35,1118.7,1267.1,355.8,765.2,1468.1,1369.6,4135.15,6459.35,147.1,149.15,955.9,199.05,725.95,460.75,337.7,2611.35,539.55,353.65,3228.8,535.95
7-Jun-16,1031.95,534.4,7703.4,1878.15,349.15,726.8,1250.45,1174.2,896.95,253.85,1109.2,1257.2,362.8,770.4,1488.05,1377.85,4143.2,6450.45,148.05,149.95,954.65,209.8,738.8,463.05,342.85,2631.45,536.35,359.45,3331.8,539.65
8-Jun-16,1019.3,539.15,7765.15,1862.1,352.4,743.55,1260.35,1162.4,897.35,257.6,1113.75,1238.3,362.65,759.1,1510.65,1384.7,4160.45,6474.8,147.95,152.5,954.15,210.4,738.45,466.3,341.5,2611.1,535.8,361.7,3373,543.75
9-Jun-16,999.55,542.2,7710.95,1837.25,350.9,753.3,1238.4,1159.95,876.85,254.55,1121.55,1185.45,354.35,753.5,1492.3,1376.65,4169,6443.5,150.4,152.9,971.45,210,742.6,466.7,342.05,2577.5,534.75,364.25,3381,544.9
10-Jun-16,991.7,541.3,7621.75,1810.9,351.25,749.25,1230.8,1161.2,874.45,252.65,1112.85,1180.8,351.55,750.15,1487.1,1374.6,4117.6,6532.4,151.15,154.05,975.65,206.2,741.6,457.2,334.95,2560.95,536.9,361.55,3377.1,544.95
13-Jun-16,994.55,531.55,7497.5,1773,342.4,752.8,1207.25,1153.25,874.15,244.1,1108.45,1182.55,349.95,756.3,1464.9,1357.3,4135.5,6529.05,148.75,151.95,979.3,202.2,746.05,444.25,323.8,2551.95,534.8,362.65,3389.2,540.55
14-Jun-16,985.65,530.35,7488,1898.3,342.15,751.75,1199.5,1151.6,866.75,245.35,1116.15,1175.2,353.3,747.55,1460.55,1355.4,4104.55,6584.9,148.2,150.75,974.9,207.55,752.7,448.4,325,2534.7,533.8,365.8,3320.1,541.95
15-Jun-16,998.35,528.5,7647.1,1946.55,351.8,755.15,1205.85,1169.3,874.85,248.35,1122.75,1189.2,359.65,763.35,1509.95,1354.6,4207.1,6482.75,153.95,154.55,982.4,215.65,751.65,452.2,329.9,2555.7,539.55,366.8,3360.8,546.6
16-Jun-16,1006.8,523.65,7580.8,2035.95,346.25,750.4,1201.3,1162.35,879.75,239.6,1100.3,1186.2,354.75,751.95,1491.85,1343.85,4084,6494.9,151.75,154.65,974.55,215.7,753.7,454,330.05,2557.1,533.4,371.15,3281.85,549.85
17-Jun-16,997.85,526.7,7520.55,2056.85,355.7,752.55,1227.8,1169.2,880.95,238.35,1099.05,1178.3,359.55,749.95,1478.2,1341.95,4109.9,6462.2,152.25,156.9,973.25,213.4,742.8,463.2,325.5,2603.5,535.6,375.35,3294.9,552.2
20-Jun-16,991.9,524.65,7532.45,2006.9,364.95,769,1227.6,1172.45,879.8,238.25,1102.7,1208.6,358.3,750.55,1505.65,1350.8,4134.15,6518.2,154,156.55,990.55,215.8,740.05,481.65,336.15,2655.7,544.75,375.25,3363.35,556.95
21-Jun-16,980.95,517.45,7601.7,2011.95,362.2,768.75,1237.75,1165.55,872.1,238.2,1090.9,1205.9,358.55,746.05,1494.7,1363.2,4157.9,6521.65,151.8,155.65,987.25,213.9,735.95,485,333.85,2647.3,537.25,375.45,3352.15,560.25
22-Jun-16,985.05,515.95,7588.5,2028.75,362.95,770,1238.2,1170.4,859.6,238.7,1089.05,1198.55,354.55,739.45,1490.55,1358.4,4149.4,6490.3,152.25,155.65,980.5,212.8,739.9,472.5,332,2665.5,532.2,379.8,3318.05,562.85
23-Jun-16,983.95,526.5,7692.95,2001.85,364.2,768.6,1242.55,1189.75,869.4,240.85,1107.8,1211.55,360.25,746.3,1497.35,1374.35,4162.65,6429.15,149.05,156.55,981.9,217.4,751.7,488,333.75,2644.3,532.05,388.1,3334.15,563.55
24-Jun-16,988.7,510.35,7580.55,2075.55,354.5,741.95,1223.65,1161.75,859,231.05,1095.15,1194.5,353.4,732,1433.6,1389.7,4069.15,6477.6,149.1,155.7,951.5,211.25,753.75,449,312.5,2570.7,506.85,390.6,3295.1,555.95
27-Jun-16,974.05,514.25,7679.95,2177.85,351.05,734.8,1216.95,1158.05,859.8,232.85,1080.1,1166.25,359.05,738.7,1467.5,1389.75,4030.7,6445.35,149.1,154.3,956.1,217.1,773.9,448.6,310.35,2495.35,504.35,390.85,3396.1,549.1
28-Jun-16,980,514.8,7657.55,2196.15,357.3,713.4,1229,1167.85,887.75,233.1,1084.55,1161.05,368.35,743.4,1473.1,1408.35,4073.75,6456.65,148.1,155.5,958.2,216.3,766.2,440.35,311.45,2461.8,501.1,389.6,3400.3,542.4
29-Jun-16,992.85,517.35,7681.9,2299.7,356.65,726.05,1247.6,1167.85,883.05,236.5,1101.9,1176.55,366.2,752.3,1481.8,1417.1,4129.25,6443.65,151.6,159.55,966.85,217.2,771.3,447.1,313.45,2499.6,504.45,396.3,3396.45,554.4
30-Jun-16,1003.65,533.45,7989.15,2318.95,366.15,730.55,1252.7,1175.9,898.6,240.2,1110.65,1170.75,368.1,763.1,1496.2,1428.95,4185.15,6488.75,156.4,162.95,969.45,218.65,763.6,459.25,321.9,2550.8,506.4,404.7,3411.9,558.35
1-Jul-16,1002.35,542.8,8154.7,2353.3,368.75,731.4,1244.65,1173.9,898.1,240.4,1123,1172.1,252.35,754.25,1540.65,1460.7,4165.8,6507.4,156.2,165.1,973.65,219.65,764,457.9,327.35,2501.8,511.65,405.35,3426.6,558.45
4-Jul-16,1001,543.9,8198.85,2353.6,373.05,746.3,1252.45,1171.5,891.75,247.55,1105.65,1184.25,244.85,744.65,1565.2,1465.55,4170.5,6520.8,155.5,165,986.65,222.85,771.9,468.9,331.2,2494.8,517.35,405,3410.75,560.1
5-Jul-16,985.2,539.6,8168.95,2311.4,365.8,737.8,1259.3,1165.05,890.35,245.3,1106.95,1175.45,243.2,740.3,1574.65,1456.85,4170.15,6531.95,152.6,161.1,992.95,223,774.15,460.55,334.1,2482.7,513.8,401.8,3371.2,562.15
7-Jul-16,987.4,542.45,8092.65,2319.3,363.3,717,1290.95,1183.7,917.35,244.45,1107.05,1157.2,246.5,744.35,1554.05,1456.1,4140.95,6508.65,152.8,163.3,987.9,220.5,777.45,455.25,317.65,2429.05,503.9,401.45,3379.35,558.9
8-Jul-16,1010.9,546.45,8189.1,2303.05,355,721.75,1282.9,1172.2,920.2,241.55,1126.75,1158.75,245.85,743.95,1531.75,1451.15,4155.05,6420.4,153.35,165,980.1,218.4,778.55,465.2,318.6,2425.5,502.4,401,3399.45,562
11-Jul-16,1027.05,544.35,8571.55,2362.9,359.75,716.95,1313,1198.3,928.2,249.85,1123.95,1174.85,249.4,760.95,1559.35,1471.9,4273,6482.6,157.15,166.55,990.75,224.6,789.55,484.5,327.25,2463.65,508.4,400.7,3453.85,567.4
12-Jul-16,1018.65,560.85,8625.35,2431.8,363.05,719.45,1332.75,1199.6,922.9,261.55,1124.4,1176,248.05,763.6,1568,1473.15,4370.05,6422.75,158,166.55,1002.1,226.45,783.75,484.2,342.4,2461.5,507.65,405.35,3480.1,569.55
13-Jul-16,1009.5,556.65,8584.6,2365.7,363.1,719.8,1328.6,1194.25,925.3,261.15,1104.5,1193.15,247,774,1549.15,1464.4,4320.1,6582.35,157.35,161.8,1008.45,227.2,778.3,479.95,357.7,2491.4,506.7,404.2,3434.85,573.9
14-Jul-16,1019.05,560.05,8679.8,2406.25,366.35,727.5,1336.25,1200.25,932.25,268.25,1115.5,1175.85,248.85,780.45,1563.85,1445.95,4425.55,6551.05,158.25,164.75,1006.45,231.75,770.15,485.7,359.2,2520.3,518.15,414.75,3500.35,570.7
15-Jul-16,1025,564.75,8685.5,2432.45,378.5,717,1360.25,1223.6,939.6,265.2,1125,1072.25,248.9,772.3,1586,1464.8,4463.8,6628.75,156.35,164.3,1012.55,231.5,770.4,492.9,372.85,2441.9,504.05,417.5,3524.65,554.65
18-Jul-16,1029.05,570.05,8797.9,2461.5,363.45,722.5,1345.2,1230.75,920.45,263.6,1130.85,1081.7,248.95,776.45,1574.95,1467.1,4459.5,6597.3,155.5,163.35,1004.25,228.6,776.65,492.65,365.6,2433.5,507.35,413.05,3499.6,552
19-Jul-16,1027.15,564,8651.4,2496.7,364.3,730.45,1338.4,1218.05,895.15,269.15,1107.05,1086.3,248.5,777.5,1573.25,1454.8,4486.4,6634.7,156.1,166.45,1015.4,229.7,782.2,498.15,370.25,2461.55,506.45,412.9,3505.9,549.4
20-Jul-16,1029.35,558.45,8641.2,2555.5,363.85,729.4,1334.95,1232.1,906.9,267.6,1118.35,1083.05,250.8,782,1571.4,1460.5,4468.1,6659.7,157.3,168,1022.55,230.9,797,493.8,368.45,2493.25,505.4,410.7,3559.75,538.6
21-Jul-16,1040.25,538.25,8709.65,2607.35,366.9,724.95,1332,1228.45,910.15,261.9,1136.45,1080.35,250.65,760.8,1556.25,1434.75,4416,6833.6,154.85,162.75,1006.7,225.6,793.95,490.65,362.3,2501.25,504.05,408.15,3637.25,541.7
22-Jul-16,1045.3,537.55,8843.6,2602.1,367.55,729.3,1355.65,1231.45,902.9,263.55,1136.95,1072.65,249.55,760.1,1573.95,1441.4,4413.4,7068.15,156.55,166.85,1014.8,223.45,787.75,506.4,365.3,2509.15,504.65,409.8,3639.5,537.45
25-Jul-16,1068.85,538.3,8978.3,2599.95,370.3,737.9,1380,1246.55,906.8,269.15,1156.75,1080.5,251.3,764.95,1585.45,1460.25,4550.6,7106.3,157.15,168.65,1020.65,229.85,802.5,508.9,363.8,2551.55,508.4,412.9,3671.95,542.4
26-Jul-16,1060.65,553.65,9853.4,2727.45,369.6,744.6,1367.6,1238.7,902.75,262.05,1153.35,1088.8,251.55,749.55,1591.4,1450.05,4485.25,7140.8,158,171.4,1023.3,226.5,799.6,503.15,367.65,2548.3,502.15,413.4,3630.75,546.85
27-Jul-16,1061.8,548.65,9779.85,2610.7,372.55,753.6,1387.8,1236.95,903.55,269.9,1178.05,1087.55,247.75,753.85,1601.2,1453.3,4558.85,7053,159,172.15,1013.05,228.65,807.75,510.1,362.9,2576.1,504.3,411.45,3648.75,548.6
28-Jul-16,1126.95,543.3,10323.3,2664.9,372.1,751.15,1401.25,1247.9,908.15,272.1,1167.9,1079.2,253.9,749.1,1576.95,1452.3,4762.7,7222.95,158.95,175.1,1026.05,230.95,823.8,505.85,350.3,2615.55,486,427.1,3684.35,553.3
29-Jul-16,1114.7,546.05,10357.25,2719.6,362.05,752.5,1374.35,1246.55,921.5,262.85,1178,1073.95,252.45,761.85,1558,1466.9,4755.2,7165.6,158.45,175.9,1015.5,229.05,829.75,503,354.75,2618.55,486.7,419.05,3705.75,545.3
1-Aug-16,1120.35,550.2,11226.8,2826.2,363.6,780.9,1374.5,1241.65,923.6,249.2,1199.4,1085,250.85,754.05,1493.8,1469.55,4869.8,6946.95,159.35,177.25,1009.3,227.45,835.1,508.1,364.35,2698,489.7,420.8,3755.8,558.65
2-Aug-16,1123.1,549.65,10954.2,2727.8,358,800.6,1341.95,1244.2,928.6,245.35,1192.3,1084.3,260.2,757.15,1504.1,1459.7,4991,6832.25,159.05,178.65,1011.05,227.85,828.75,493.85,361.9,2692.1,498.45,423.3,3680.8,550.5
3-Aug-16,1143.4,548.9,10011.25,2647.95,357.45,825.9,1325.25,1240.25,914.95,242,1177.25,1085,252.75,755.85,1477.85,1447.4,4875.4,6808.4,157.15,175.9,994.05,226.55,838.4,479.15,357.6,2656.25,497.3,414.4,3673.7,548
4-Aug-16,1126.7,545.7,9976.8,2673.15,365.25,823.65,1319.85,1241.95,915.95,240.65,1167.7,1072.15,251.95,756.4,1470.35,1436.65,4887.7,6787.15,158.85,177.8,993.15,225.55,849.05,500.3,374.05,2652.65,499.6,406.8,3661,548.4
5-Aug-16,1142.95,565.45,10105.1,2674.35,363.2,821.55,1340.45,1249,923.8,246.1,1185.55,1067.4,251.45,772.55,1512.65,1482.1,4948.35,6819.1,161.3,176.6,1014.55,232.8,842.35,516.35,380.9,2648.9,495.25,416.4,3802.7,544.85
8-Aug-16,1149,569.25,10034.1,2647.25,351.9,819.05,1367.45,1249.9,929.3,245.25,1190.6,1078.8,250,770.1,1507.35,1497.4,4991.95,6851.85,159.85,178.35,1029.65,233.05,832.9,513.95,379.55,2651.9,503.05,419.6,3779.85,549.05
9-Aug-16,1145.9,572.1,10171.4,2604.7,348.85,817.45,1342.7,1247.25,933,245.35,1183.7,1081.5,249.2,764.8,1497.6,1480.55,4968.25,6869.6,159.8,175.95,1029.85,234.6,828.75,513.7,375.45,2650.55,502.15,419.65,3801.8,550.4
10-Aug-16,1130.3,567.05,10003.15,2688.45,345.8,818.15,1337.45,1229.45,924.55,239.3,1158.5,1079.95,246.65,760.7,1482.5,1447.85,4866.8,6811.3,157.7,174.4,1002.8,231.5,817.35,503.3,370.15,2673.9,497.05,405,3728.5,542.35
11-Aug-16,1144.45,568.1,9984.85,2762,346.2,824.75,1348.75,1228.3,933.3,242.35,1164.65,1077.1,251.15,764.05,1474.2,1420.7,4883.2,6827.7,159.3,174,1012.45,226.95,808.9,502.3,368.5,2704.3,498.7,401.15,3703.7,543.7
12-Aug-16,1137.95,590.75,10136.9,2769.5,347.85,812.35,1378.6,1228.35,930.65,245.95,1172.9,1063.3,253.55,762.2,1488.4,1450.85,4896.65,6865.45,160.25,177.9,1034.95,243.2,801.8,515.25,374.8,2732.35,492.45,402.25,3713.2,543.75
16-Aug-16,1129.3,583.25,10198.9,2747.35,343.55,794.95,1359.8,1225.95,921.65,248.7,1161.4,1050.95,255.1,772,1505.45,1444,4862.25,6771.9,161.3,177.55,1024.2,246.45,782.95,506.9,379.2,2691.45,483.65,404.25,3738.45,536.25
17-Aug-16,1113.4,589.35,10190.4,2715.8,345.25,786.05,1365.4,1234.15,913.65,247.3,1155.25,1033.4,253.05,764.05,1502,1449.85,4890.75,6711.4,161.55,174.55,1014,246.25,784.9,510.25,391.35,2623.9,474.2,404.45,3700.55,528.75
18-Aug-16,1108.55,593,10135.3,2710.2,352.4,785.55,1374.15,1251.2,906.5,252.85,1194.2,1024.3,252.2,782.2,1482.65,1460.25,4917.15,6699.65,167.2,181.95,1016.6,248.2,788.75,511.95,387.2,2636.7,469.4,398.8,3871.2,524.8
19-Aug-16,1115.25,588.4,10172.3,2701.45,350.85,780.4,1369.65,1244.95,912,254,1188.95,1021.1,251.05,776.25,1490.4,1453.85,4899.4,6722.9,166.75,180.9,1014.85,258.5,782.7,510,392.3,2603.95,473.05,401.85,3914.7,520.6
22-Aug-16,1113.45,580.15,10167.35,2713.6,350.2,772.25,1377.75,1248.85,929.65,252.15,1184.3,1015.4,254.05,771.8,1492.1,1443.4,4838.1,6796.6,163.55,181.3,1013.9,254.95,769.95,503.75,387.45,2551.45,466.45,403.35,3865.8,515.3
23-Aug-16,1124.45,582.3,10022.05,2677.3,353.55,789.15,1376.05,1251.8,921.95,250.15,1188.65,1039.25,251.3,777.35,1475.6,1442.05,4833.25,6808.2,158.8,182,1009.9,254.6,762.5,503.55,385.45,2603.2,465.7,405.55,3826.1,519.55
24-Aug-16,1119,583.65,10047.25,2709.9,352.6,786.8,1384.25,1262.2,919.45,248.9,1181.95,1057.55,250.2,776.85,1473,1435.35,4949.1,6824.5,161.25,182.45,1020.75,254.65,770.65,498,380.15,2571.9,467,403.7,3819.7,519.85
25-Aug-16,1107.3,586.4,10280.7,2696.6,346.15,798.7,1357.6,1257.7,910.35,247.15,1181.85,1036.55,253.3,780.8,1457.35,1414.35,4934.55,6830.8,158.7,182.05,1013.1,250.05,764.85,493.75,372.4,2550.1,458.15,396.3,3792.05,505.1
26-Aug-16,1123.15,586.8,10481.65,2809,344.1,778.8,1366.95,1257.9,902.6,245.25,1163.45,1020.75,253.75,781.45,1427.85,1424.05,4920.7,6821.55,158,180.95,1027.7,246.7,756,503.65,369.85,2529.15,459.55,406.05,3800.8,489.95
29-Aug-16,1111.2,588.8,10755.75,2810.7,341.75,756.55,1375.1,1238.35,904.85,250.4,1156.15,1022.25,252.85,780.55,1456.2,1422.1,4929.45,6778.3,159.4,180.25,1057,248.75,759,524.7,373.1,2501.6,449.6,402.15,3787.6,478.55
30-Aug-16,1146.8,591.1,10772,2846.25,332.1,773.7,1392.3,1267.5,924.5,256.15,1159.05,1041,257.35,785.55,1473.85,1436.55,5068.9,6705.4,161.8,183.05,1065.8,252.2,774.55,528.3,377.8,2548.7,462.9,407.4,3888.65,489.1
31-Aug-16,1159.25,595.65,11020,2966.4,331.85,779.2,1406.15,1290.75,916.65,257.7,1185,1036.8,260.05,806.7,1513.85,1438,5052.65,6559.5,159.25,184,1058,252.55,774.85,537.45,370.45,2512.55,468.7,418.15,4029.15,490.5
1-Sep-16,1155.35,596.2,11151.6,3034.8,310.7,784.35,1421.9,1280.25,926.6,260.9,1183.75,1037.65,260.6,811,1507.65,1451.9,5058.25,6503.9,158.65,184.05,1029.15,251.75,770.55,543.65,373.8,2507.6,469.2,413.1,4056.3,483.7
2-Sep-16,1166.05,599.15,11136.35,3056.6,318.95,784.3,1438,1284.45,919.85,261.35,1189.75,1031.05,262.45,812.9,1502.4,1468.85,5158.5,6449.25,159.75,183.4,1012.85,254.35,782.1,549.8,373.7,2513.5,471.3,417.65,4087.6,483.35
6-Sep-16,1200.7,635.95,11269,3073.6,321.65,785.15,1454.9,1299.05,936.95,272.45,1228,1045.1,262.35,817.95,1515.9,1489.9,5307.8,6569.25,163.5,186.65,1020.45,259.45,782.1,589.35,385.85,2484.05,480.1,437.35,4074.95,482.8
7-Sep-16,1177.7,625,11389.75,3054.4,320.6,786.9,1427.7,1287.75,931.7,278.15,1218.15,1055,261.7,803.75,1519.2,1488.7,5338,6478.95,161.05,184.75,1017.45,266.55,779.45,587.7,389.95,2447,471.2,425.95,4088.65,482.15
8-Sep-16,1183.5,629.2,1161.45,3133,323.35,773.55,1437.35,1289.45,951.5,276.35,1219.6,1037.9,265.3,819.35,1538.9,1489.3,5482.4,6426.95,159.5,185.8,1032.25,267.95,808.2,584.55,402.9,2321.15,458.9,432.55,4111.6,473.6
9-Sep-16,1171.6,613.2,1152.35,3045.15,321.95,778.25,1410.85,1290.55,930.15,274.15,1214,1036,258.7,818.65,1519.4,1470.9,5401,6506.8,158.75,183.65,1043.7,264,797.15,573,394.5,2352.5,458.25,423.8,3971.7,480.65
12-Sep-16,1154.45,592.2,1094.2,2928.2,318,782.5,1394.65,1279.95,918.3,268.75,1195.7,1054,252.25,813.15,1463.5,1425.95,5328.7,6435.3,153.1,180.35,1046.6,252.7,786.95,554.15,373.6,2359.1,463.75,411.65,3868.15,481.3
14-Sep-16,1163,602.3,1103.85,2904.2,319.3,775.65,1392.5,1269.75,908.6,271.6,1190.3,1047.1,252,806.05,1475.1,1412.95,5364.4,6302.25,155.45,179.25,1045.45,257.6,780.35,561.4,373.75,2328.55,466.4,415,3944.9,478.15
15-Sep-16,1170.3,588.75,1094.6,2966,321.8,777.85,1409.1,1279.55,914.2,270.65,1181.2,1041.35,255.1,807.25,1470.6,1405.6,5443.35,6296.15,153.4,174.95,1062.45,255.8,786.25,557.25,366.9,2328.05,463.3,406.2,3929.4,478.35
16-Sep-16,1155.95,601.15,1087,2909.35,323.5,784.9,1400.35,1298.05,912.15,267.55,1171,1060.35,260.4,807.95,1475.5,1408.35,5565.95,6416.25,153.5,175.55,1075.65,254.4,784.5,548.9,359.05,2361.15,464.95,407.05,3930.5,479.8
19-Sep-16,1163.45,594.45,1077.35,2961.6,324.05,787.15,1394.1,1290,912.5,271.85,1202.65,1061.15,258.15,802.15,1480.2,1416.15,5483.6,6332.7,155.35,177.25,1082.35,255.65,783.25,553.5,361.55,2407.35,465.6,403.6,3990.1,480.4
20-Sep-16,1166.75,592.95,1075.1,3100,319.8,792.2,1393.55,1287.6,903.15,272,1184.35,1050.35,257.05,793.5,1475,1409.75,5512.85,6333.6,153.45,177.95,1074.1,254.25,778.4,547.6,365.45,2411.1,462.95,402.35,3984.05,480.2
21-Sep-16,1169.3,598,1069.55,3177.8,321.9,789.05,1392.2,1292.8,912.2,269.65,1184.2,1056.7,253.8,788.35,1471.35,1407.5,5501.9,6322.35,154,175.35,1071.35,251.35,778.2,549.95,369.3,2413.5,462.35,406.5,3963.15,483.25
22-Sep-16,1192.35,591.95,1127.4,3250.45,327.2,789.4,1413.5,1307.65,910.2,275.55,1219.45,1058.5,255.2,795,1499,1413.6,5594.75,6486.45,157,178.4,1087.65,257.35,786.5,558.3,376.3,2377.65,454.75,414.35,3986.75,481.5
23-Sep-16,1189.35,557.4,1127,3317.85,327.45,797.8,1424.6,1313.15,910.3,271.8,1221.75,1043,253.85,795.05,1496.8,1409.6,5602.2,6456.7,156.9,175.8,1102.95,254.4,780.1,553.35,371.9,2397.3,454.45,409.4,3963.6,480.2
26-Sep-16,1180.4,547.6,1122.2,3283.95,320.45,787.45,1413.75,1296.85,892.65,263.2,1201.75,1035.7,248.2,787.85,1468.7,1379.85,5566.5,6505.15,152.25,175.2,1109.35,251.65,766.35,535.55,370.4,2400.85,447.65,404.4,3936.9,478.8
27-Sep-16,1193.85,541.1,1100.1,3271.9,314,797,1417.7,1297.7,895.9,260.8,1208.2,1040.45,245.8,783.85,1439.5,1371.05,5511.05,6486.9,152.05,176.05,1110.45,248.95,770.5,531.95,367.85,2430.7,447.95,404.9,3914.95,484.4
28-Sep-16,1194.15,549.15,1106.45,3230.75,322.45,795.55,1422.95,1295,887.2,260.8,1218.3,1038.6,247.05,782.8,1455.3,1379.25,5520.7,6450.3,152.6,178.3,1089.7,253.5,766.45,539.85,379.8,2423.45,440.5,409.3,3970.55,483.4
29-Sep-16,1167.95,538.75,1036.8,3100.05,315.5,792.45,1400.1,1277.05,877.6,251,1197.3,1029.9,245.55,772.45,1436.5,1364.25,5435.75,6335.55,149.55,173.6,1072.55,247.15,737.05,526.2,367.85,2434.6,427.25,392.75,3857.75,472.45
30-Sep-16,1162.1,541.85,1056.6,3073.9,314.05,799.75,1393.05,1271.7,867.8,252.3,1196.35,1038.1,241.55,778.75,1431.65,1405.95,5479.2,6428.2,148.5,176.35,1082.1,250.7,742.7,534.75,374.4,2427.2,419.9,395.65,3857.9,477.65
3-Oct-16,1191.6,550.95,1087.25,3192.9,318.75,808.8,1425.1,1286.85,868.8,256.05,1232.2,1037.85,242.1,787.6,1469.85,1443.05,5681.85,6596.7,150.5,181.15,1090.4,255.2,757.75,540.7,382.85,2411.8,420.85,407.55,3926.5,478.55
4-Oct-16,1192.3,546.8,1084.15,3205.4,323.45,817.95,1429.45,1289.55,859.95,258.2,1224.15,1048.8,241.45,791.65,1448.9,1415.35,5679.95,6650.05,151.8,180.7,1095.2,259.25,764.3,549.35,390.1,2401.1,428.5,405.4,3955.6,481.5
5-Oct-16,1208.85,535.7,1072.65,3153.7,322.1,815.65,1420.8,1284.4,871.3,255.65,1214.8,1041.15,240.3,781.7,1453.15,1398.9,5691.8,6758.4,152.75,180.8,1089.3,260.55,759.6,558.1,390.35,2382.55,425.15,405.1,4033.65,478.95
6-Oct-16,1208.05,530.95,1077.85,3158.3,322.85,801.3,1423.8,1282.75,883.7,251.6,1220.75,1026.65,238,782.35,1454.55,1372.3,5711.6,6709.85,149.05,177.9,1111.1,256.85,752.85,551.25,389.3,2384.25,420.9,398.95,3963.15,477.7
7-Oct-16,1185.6,533.35,1083.3,3148.95,320.15,805.8,1405.6,1281.1,878.35,250.6,1221.4,1012.65,239.15,780.1,1454.85,1373.85,5682.45,6719.25,148.35,177,1109.95,258.25,751.2,565.7,406.4,2368.25,419,395.1,3939.3,476.6
10-Oct-16,1211.95,531.4,1074.25,3117.85,316.1,813.1,1391.8,1284.4,876.05,250.1,1221.55,1029.55,240.15,780.2,1451.2,1378.1,5712.35,6630.95,146.45,178,1095.95,256,754.35,562.1,417.4,2380.1,421.65,403.65,3978.15,476.95
13-Oct-16,1212.9,518.75,1054.95,3110.25,306.55,803.25,1338.45,1263.9,861.95,241.2,1218.6,1052.05,239.15,771.15,1436.4,1369.1,5724.2,6539.85,144.35,174.45,1057.7,249.7,740.35,544.3,413.85,2328.5,420.9,388.85,3982.3,477.1
14-Oct-16,1207.85,520.65,1061.5,3174.3,305.85,812.7,1319.2,1261.45,841.95,241.85,1218.15,1027.4,239.8,781.3,1472.5,1357.05,5681.4,6859.05,144.9,177.4,1078.2,251.9,745.65,555.45,411.9,2365.9,419.2,386.05,4038.4,474.5
17-Oct-16,1182.9,518.85,1078.8,3188.55,301.25,809,1302,1237.8,849.4,258.55,1206.7,1022.05,240.45,767.85,1447.3,1313.4,5599.95,6772.15,147.45,175.75,1060.15,253.1,734.05,547.05,410.7,2362.9,407.4,385.55,4008.7,471.5
18-Oct-16,1177.15,532.3,1115.65,3341.95,306.4,834.25,1351.8,1257.4,854.55,270.4,1213.15,1038.2,245.8,777.2,1488.5,1331.85,5626.05,6825,147.8,176.35,1079.3,256.9,743.95,553.55,424.9,2398.3,425.5,389.05,4015.25,481.35
19-Oct-16,1169.45,535.35,1118.35,3352.5,307.3,830,1342.1,1258.55,846,265,1210.4,1041.6,239.8,774.05,1485.8,1328.9,5607.7,6787.2,148.95,178.05,1086.9,254.8,750.4,550.25,425.45,2394.2,424.95,387.65,4031.7,494.55
20-Oct-16,1167.2,538.8,1120.7,3344.35,309.3,815.25,1359.05,1255.35,840.55,277.5,1206.6,1036.95,239.3,771.55,1504.05,1326.5,5644.5,6835.45,148.85,178.1,1088.5,259.95,746.7,547.3,428.45,2399.85,424.8,389.1,4008.2,495.5
21-Oct-16,1153.5,526.6,1133.6,3276.15,309.4,831.05,1336.5,1270.35,851.1,277.7,1221.2,1038.1,239.85,780.95,1510.5,1327,5649.8,6852.85,149.45,176.2,1064.4,258.4,746.75,544.55,427.3,2428.7,433.95,379.4,3981.2,499.2
24-Oct-16,1127.55,521.3,1128.35,3237.5,306.5,810.7,1351.65,1265.4,849.05,284.55,1215.55,1029,241.2,787.45,1494.55,1339.45,5712.1,6847.5,151.45,176.05,1063.55,262.85,747.15,559.1,426.2,2427.85,428.25,377.2,3977.25,483.75
25-Oct-16,1140,529.05,1141.5,3248.5,311.05,804.15,1339.8,1250.4,832.05,289.1,1209.1,1017.35,238.75,784.9,1484.4,1305.85,5781.95,6782.75,152.15,178.05,1059.9,261.3,747.75,553.1,415.5,2398.65,433.2,372.7,4017.2,481.25
